id,question_de,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
57111380a58dae1900cd6bd9,Welcher Anführer der Schweizer Reformation studierte bei Lefevre?,"{'text': ['William Farel'], 'answer_start': [594]}",William Farel,William Farel,True,True,,,,de
57111380a58dae1900cd6bda,Welcher andere europäische protestantische Anführer erhielt seine Ausbildung an der Universität von Paris?,"{'text': ['Jean Cauvin'], 'answer_start': [738]}",Jacques Lefevre,Jean Cauvin,True,False,fr,fr,fr,fr
57111713a58dae1900cd6c00,Wie entwickelten die Hugenotten ihre religiösen Ansichten in der Neuen Welt?,"{'text': ['schlossen sich letztendlich anderen protestantischen Konfessionen'], 'answer_start': [74]}",Hugenoten adaptierten sich schnell und trafen manchmal Brautjungfrauen aus ihrem inneren Französischen Gemeinschaft.,schlossen sich letztendlich anderen protestantischen Konfessionen,True,False,de,de,de,de
57111713a58dae1900cd6c01,Wie wurden die hugenottischen Siedler in die nordamerikanische Allgemeingesellschaft assimiliert?,"{'text': ['heirateten oft außerhalb ihrer unmittelbaren französischen Gemeinden'], 'answer_start': [216]}",Hugenotten-Siedler wurden durch ihre Adaptation und Verbindung mit anderen Protestantismus-Gruppen assimiliert.,heirateten oft außerhalb ihrer unmittelbaren französischen Gemeinden,True,False,de,de,de,de
57111713a58dae1900cd6c02,"Wer war ein bekannter, von Hugenotten abstammender Waffenfabrikant?","{'text': ['E. I. du Pont'], 'answer_start': [673]}",Édouard-Immanuel de Du Pont,E. I. du Pont,True,False,fr,pt,fr,fr
57111713a58dae1900cd6c03,Wie lange nutzten die Hugenotten weiterhin französische Namen?,"{'text': ['bis weit ins 19. Jahrhundert hinein'], 'answer_start': [421]}",Bis zur Mitte des 19. Jahrhunderts,bis weit ins 19. Jahrhundert hinein,True,False,de,de,de,de
57111713a58dae1900cd6c04,Was war der Name von du Ponts Schießpulverunternehmen?,"{'text': ['Eleutherian-Pulvermühlen'], 'answer_start': [754]}","Eleutherian-Mills
Eleutherian Mils
Eleutherian Mills
Eleutherian Milles",Eleutherian-Pulvermühlen,True,False,en,pt,en,en
57111b95a58dae1900cd6c50,Welcher deutsche Herrscher hieß die hugenottische Einwanderung willkommen?,"{'text': ['Friedrich Wilhelm'], 'answer_start': [0]}",Frederick William,Friedrich Wilhelm,True,False,en,ur,en,en
57111b95a58dae1900cd6c51,Welcher deutsche Dichter stammt von Hugenotten ab?,"{'text': ['Theodor Fontane'], 'answer_start': [317]}",Theodor Fontane,Theodor Fontane,True,True,,,,de
57111b95a58dae1900cd6c52,Welcher deutsche General und Kampfpilot hatte eine hugenottische Abstammung?,"{'text': ['Adolf Galland'], 'answer_start': [459]}","sys

Hermann von François",Adolf Galland,True,False,fr,de,fr,fr
57111b95a58dae1900cd6c53,Wer war der letzte Premierminister von Ostdeutschland?,"{'text': ['Lothar de Maizière'], 'answer_start': [664]}","subject
Lothar de Mésier",Lothar de Maizière,True,False,fr,pt,fr,fr
57111b95a58dae1900cd6c54,Thomas de Maizière hat welche Position im deutschen Regierungskabinett inne?,"{'text': ['Bundesminister des Innern'], 'answer_start': [751]}",Deutschlandminister der Innenzusammenarbeit,Bundesminister des Innern,True,False,de,de,de,de
571144d1a58dae1900cd6d6e,Was ist die gewöhnliche Wärmequelle zum Aufkochen von Wasser in der Dampfmaschine?,"{'text': ['der Verfeuerung brennbarer Materialien'], 'answer_start': [140]}",Combustible materials,der Verfeuerung brennbarer Materialien,True,False,en,en,en,en
571144d1a58dae1900cd6d6f,"Abgesehen von Feuerkammer, welchen anderen Namen gibt für den Raum, in dem brennbares Material im Motor verfeuert wird?","{'text': ['Brennkammer'], 'answer_start': [248]}",Combustor,Brennkammer,True,False,en,pt,en,en
571144d1a58dae1900cd6d70,Welche Art von Energiequelle kann neben der Wärme aus nuklearer und geothermaler Energie sowie der Abwärme von Verbrennungsmotoren die Hitze für eine Dampfmaschine liefern?,"{'text': ['Solarenergie'], 'answer_start': [352]}","Nukleare Energiequelle, Geothermische Energiequelle",Solarenergie,True,False,de,de,de,de
571144d1a58dae1900cd6d71,Welche Art von Heizelement wird häufig in Spielzeugdampfmaschinen verwendet?,"{'text': ['elektrisches'], 'answer_start': [509]}",Elektrisches Heizungsstück,elektrisches,True,True,,,,de
57114667a58dae1900cd6d80,Welches Messgerät wird zur Analyse der Leistung einer Dampfmaschine eingesetzt?,"{'text': ['Dampfmaschinen-Indikator'], 'answer_start': [78]}",Steam Engine Indicator,Dampfmaschinen-Indikator,True,False,en,en,en,en
57114667a58dae1900cd6d81,In welchem Jahr wurde der Dampfmaschinen-Indikator nachweislich erstmalig verwendet?,"{'text': ['1851'], 'answer_start': [129]}",1862,1851,False,False,,,,de
57114667a58dae1900cd6d82,Welches Unternehmen entwickelte den erfolgreichsten Dampfmaschinen-Indikator?,"{'text': ['Charles Porter'], 'answer_start': [239]}",Charles Richard,Charles Porter,True,False,en,en,en,en
57114667a58dae1900cd6d83,Wer entwickelte einen erfolgreichen Dampfmaschinen-Indikator für Charles Porter?,"{'text': ['Charles Richard'], 'answer_start': [259]}",Charles Richard,Charles Richard,True,True,,,,de
57114667a58dae1900cd6d84,Wo wurde der Dampfmaschinen-Indikator von Charles Porter präsentiert?,"{'text': ['London Exhibition'], 'answer_start': [303]}",Charles Richard,London Exhibition,True,False,en,en,en,en
57114e8d50c2381900b54a5b,Was begrenzt die Effizienz des Clausius-Rankine-Kreisprozesses?,"{'text': ['Arbeitsmedium'], 'answer_start': [80]}",Der Arten der Arbeitsflüssigkeit.,Arbeitsmedium,True,False,de,de,de,de
57114e8d50c2381900b54a5c,"Was ist die Turbinen-Eingangstemperatur einer Dampfturbine, in Grad Celsius?","{'text': ['565 °C'], 'answer_start': [332]}",565°C,565 °C,True,True,,,,de
57114e8d50c2381900b54a5d,Wovon ist 565 °C die Dehngrenze?,"{'text': ['rostfreiem Stahl'], 'answer_start': [359]}",Dehnungswert der nüchternen Stahlarte,rostfreiem Stahl,True,False,de,de,de,de
57114e8d50c2381900b54a5f,Was ist der theoretische Carnot-Wirkungsgrad einer Turbine?,"{'text': ['63 %'], 'answer_start': [488]}",63%,63 %,False,True,,,,de
57114e8d50c2381900b54a5e,Was ist die ungefähre Verflüssigungstemperatur einer Turbine?,"{'text': ['30 °C'], 'answer_start': [419]}",565 °C,30 °C,True,False,en,ru,en,en
57115bf350c2381900b54a93,Welches moderne Unternehmen hat insbesondere an einer Dampfmaschine mit modernen Materialien gearbeitet?,"{'text': ['Energiprojekt AB'], 'answer_start': [205]}",Energiprojekt AB,Energiprojekt AB,True,True,,,,de
57115bf350c2381900b54a94,Wo ist Energiprojekt AB ansässig?,"{'text': ['Schweden'], 'answer_start': [225]}",Schwedisch,Schweden,True,False,de,de,de,de
57115bf350c2381900b54a95,Wie viele Zylinder hat der Motor von Energiprojekt AB?,"{'text': ['5'], 'answer_start': [444]}",5-Zylinder,5,True,True,,,,de
57115bf350c2381900b54a96,Wie viele Kilogramm Dampf pro Kilowattstunde verbraucht der Motor von Energiprojekt AB?,"{'text': ['8.8'], 'answer_start': [518]}",4 kg,8.8,True,False,tl,hi,tl,tl
57115bf350c2381900b54a97,Welche Prozentzahl des Wirkungsgrades von Hochdruckmotoren hat die Maschine von Energiprojekt AB erreicht?,"{'text': ['27-30 %'], 'answer_start': [388]}",27-30%,27-30 %,False,True,,,,de
57115ff82419e314009555c3,Was ist eine andere Bezeichnung für Rotoren?,"{'text': ['rotierende Scheiben'], 'answer_start': [59]}",Propeller-station,rotierende Scheiben,True,False,da,tr,da,da
57115ff82419e314009555c4,Worauf werden Rotoren in einer Dampfmaschine montiert?,"{'text': ['Antriebswelle'], 'answer_start': [95]}",Einen oder mehreren Rotoren,Antriebswelle,True,False,de,de,de,de
57115ff82419e314009555c5,Wie werden Statoren auch bezeichnet?,"{'text': ['feststehende Scheiben'], 'answer_start': [175]}",Stator werden auch als Stator bezeichnet.,feststehende Scheiben,True,False,de,de,de,de
57115ff82419e314009555c6,Woran werden Statoren befestigt?,"{'text': ['Turbinengehäuse'], 'answer_start': [206]}",Stators werden an der Turbine-Casings festgelegt.,Turbinengehäuse,True,False,de,de,de,de
57115ff82419e314009555c7,Was ist die übliche Turbinengeschwindigkeit in den USA bei 60-Hertz-Strom?,"{'text': ['3600 Umdrehungen pro Minute'], 'answer_start': [1364]}",3600 RPM,3600 Umdrehungen pro Minute,True,False,de,hi,de,de
571c8539dd7acb1400e4c0e2,Wann entdeckte Carl Wilhelm Scheele Sauerstoff?,"{'text': ['1773'], 'answer_start': [61]}",1773 oder früher,1773,True,True,,,,de
571c8539dd7acb1400e4c0e3,In welchem Jahr stellte Joseph Priestley Sauerstoff fest?,"{'text': ['1774'], 'answer_start': [141]}",1774,1774,False,True,,,,de
571c8539dd7acb1400e4c0e4,"Weshalb konnte Priestley von sich behaupten, der Erste gewesen zu sein, der Sauerstoff entdeckt hatte?","{'text': ['seine Arbeit zuerst veröffentlicht wurde'], 'answer_start': [208]}",Joseph Priestley,seine Arbeit zuerst veröffentlicht wurde,True,False,en,en,en,en
571c8539dd7acb1400e4c0e5,Welcher Forscher benutzte zum ersten Mal das Wort Oxygenium?,"{'text': ['Antoine Lavoisier'], 'answer_start': [308]}",Joseph Priestley,Antoine Lavoisier,True,False,en,en,en,en
571c8539dd7acb1400e4c0e6,Welche vorhergehenden Arbeiten wurden durch Lavoisier diskreditiert?,"{'text': ['Phlogiston-Theorie über Verbrennung und Korrosion'], 'answer_start': [413]}",Antoine Lavoisier,Phlogiston-Theorie über Verbrennung und Korrosion,True,False,fr,fr,fi,fr
571c9348dd7acb1400e4c114,"Welcher Chemiker schaffte es, genügend flüssigen Sauerstoff für dessen Erforschung herzustellen?","{'text': ['James Dewar'], 'answer_start': [45]}",James Dewar,James Dewar,True,True,,,,de
571c9348dd7acb1400e4c115,In welchem Jahr experimentierte Dewar mit flüssigem Sauerstoff?,"{'text': ['1891'], 'answer_start': [8]}",1891,1891,False,True,,,,de
571c9348dd7acb1400e4c116,Wann wurde flüssiger Sauerstoff für die kommerzielle Nutzung entwickelt?,"{'text': ['1895'], 'answer_start': [242]}",1895,1895,False,True,,,,de
571c9348dd7acb1400e4c118,Welches Schweißverfahren wurde 1901 demonstriert?,"{'text': ['1901'], 'answer_start': [538]}",Oxyaketon- und künstlicher Luftschweiß,1901,True,False,de,de,de,de
571cb27fdd7acb1400e4c132,"Welche Gruppe von Wissenschaftlern bemüht sich darum, den Sauerstoffgehalt von Meereslebewesen zu bestimmen?","{'text': ['Paläoklimatologen'], 'answer_start': [0]}",Paleoklimatologen,Paläoklimatologen,True,False,lt,nl,lt,lt
571cb27fdd7acb1400e4c133,Über welche Eigenschaft des Wetters wollen Paläoklimatologen Daten gewinnen?,"{'text': ['Klima'], 'answer_start': [147]}",Was die Wetterspezifikation über das Verhältnis von Wasserstoff-1 und Wasserstoff-2 bestimmt.,Klima,True,False,de,de,de,de
571cb27fdd7acb1400e4c134,Wie viel schwerer ist Sauerstoff-18 als Sauerstoff-16?,"{'text': ['12 %'], 'answer_start': [361]}","12%
Die Frage lautet ""Wie viel schwerer ist Sauerstoff-18 als Sauerstoff-16?"" In diesem Zusammenhang bedeutet die Antwort ""Sauerstoff-18 ist 12% schwerer als Sauerstoff-16.""",12 %,True,True,,,,de
571cb27fdd7acb1400e4c135,Welche Form von Sauerstoff nehmen Meereslebewesen bei kühleren klimatischen Bedingungen in größeren Mengen auf?,"{'text': ['Sauerstoff-18'], 'answer_start': [656]}",Marine Organism,Sauerstoff-18,True,False,de,en,de,de
571cb27fdd7acb1400e4c136,Bei welcher Art von Klima findet sich im Meerwasser mehr Sauerstoff-18?,"{'text': ['niedrigeren globalen Temperaturen'], 'answer_start': [482]}",Meerwasser im Eiszeit,niedrigeren globalen Temperaturen,True,False,de,de,de,de
571cbe35dd7acb1400e4c13c,Bei welcher Wellenlänge erreichen die spektrophotometrische Bande ihrer Höhepunkte?,"{'text': ['687 und 760 nm'], 'answer_start': [94]}",687 und 760 nm,687 und 760 nm,True,True,,,,de
571cbe35dd7acb1400e4c13d,Zur Überwachung welchen Ereignisses würde die Messung der Strahlung von Vegetation Daten liefern?,"{'text': ['Kohlenstoffkreislaufs'], 'answer_start': [695]}",Satellitengesundheitsmuster,Kohlenstoffkreislaufs,True,False,de,de,de,de
571cbe35dd7acb1400e4c13e,Von wo aus würden Wissenschaftler gerne die Strahlung der Vegetation messen?,"{'text': ['Satellitenplattform'], 'answer_start': [313]}",von den rückstrahlung von vegetationspyramiden,Satellitenplattform,True,False,de,de,de,de
571cbe35dd7acb1400e4c13f,Auf welcher Ebene würden Wissenschaftler Messungen der Vegetation zeigen?,"{'text': ['globaler'], 'answer_start': [738]}",Satellitenszenarios,globaler,True,False,it,ur,it,it
571cbe35dd7acb1400e4c140,Welche Art von Erkundung nutzen Wissenschaftler gerne zur Messung globaler Strahlung?,"{'text': ['Fernerkundung'], 'answer_start': [144]}",Remote Sensing,Fernerkundung,True,False,af,en,af,af
571cd3b55efbb31900334e03,Welches Gerät wird zur Behandlung verschiedener Erkrankungen wie etwa einer Kohlenmonoxidvergiftung eingesetzt?,"{'text': ['Sauerstoffkammern'], 'answer_start': [55]}",Oxygenkammer,Sauerstoffkammern,True,False,no,nl,no,no
571cd3b55efbb31900334e04,Was wird durch eine erhöhte Sauerstoffkonzentration in der Lunge eines Patienten verdrängt?,"{'text': ['Kohlenmonoxid'], 'answer_start': [375]}",Carbon monoxide,Kohlenmonoxid,True,False,es,it,es,es
571cd3b55efbb31900334e05,"Für welchen Erreger, der Gasbrand verursacht, ist Sauerstoff giftig?","{'text': ['anaeroben Bakterien'], 'answer_start': [464]}",Gasgangrenenbildung,anaeroben Bakterien,True,False,de,de,de,de
571cd3b55efbb31900334e06,"Was passiert nach einen Tauchgang, bei dem ein Taucher zu schnell dekomprimiert?","{'text': ['Dekompressionskrankheit'], 'answer_start': [599]}",Taucher hat Bubbles von nährstoffreichem Gas in seinem Blut entstanden.,Dekompressionskrankheit,True,False,de,de,de,de
5725bad5271a42140099d0bd,Wann starteten Syrien und Ägypten einen Überraschungsangriff auf Israel?,"{'text': ['6. Oktober 1973'], 'answer_start': [3]}",6 Oktober 1973,6. Oktober 1973,True,True,,,,de
5725bad5271a42140099d0be,Wer war der zweitgrößte Öl-Produzent der Welt?,"{'text': ['Iran'], 'answer_start': [320]}","Iran
Шах",Iran,True,True,,,,de
5725bad5271a42140099d0bf,Das Wievielfache mussten andere Saaten nach dem Überraschungsangriff für Öl bezahlen?,"{'text': ['zehn'], 'answer_start': [920]}",zehnmal,zehn,True,True,,,,de
5725bad5271a42140099d0c0,Welcher Öl-Produzent ist ein enger Verbündeter der Vereinigten Staaten?,"{'text': ['Iran'], 'answer_start': [320]}",Iran,Iran,True,True,,,,de
5725bad5271a42140099d0c1,Warum hat der Schah von Iran ein Interview gegeben?,"{'text': ['Wiederaufnahme der Feindseligkeiten im arabisch-israelischen Konflikt'], 'answer_start': [162]}","Was war das Interview des Shahs?
This translation preserves the meaning while adapting it to fit the format required.",Wiederaufnahme der Feindseligkeiten im arabisch-israelischen Konflikt,True,False,en,en,en,en
5726241189a1e219009ac2de,Was hatte einen negativen Einfluss auf die US-Wirtschaft?,"{'text': ['Das Embargo'], 'answer_start': [0]}",Entscheidungserfolg der Ölfirmen,Das Embargo,True,False,de,de,de,de
5726241189a1e219009ac2df,Die Wettbewerbsstellungen welcher Branchen wurden auf internationaler Ebene betroffen?,"{'text': ['Autoindustrie'], 'answer_start': [281]}",Automobiles,Autoindustrie,True,False,ro,pt,ro,ro
5726241189a1e219009ac2e0,Welches Problem umfasste sowohl inflationäre als auch deflationäre Auswirkungen?,"{'text': ['makroökonomischen'], 'answer_start': [300]}",Macroeconomic problems,makroökonomischen,True,False,ca,en,ca,ca
5726241189a1e219009ac2e1,Wegen der Ölkrise steigerten Ölfirmen ihre Ölvorräte in welchem Gebiet?,"{'text': ['Arktis'], 'answer_start': [520]}",Arktis,Arktis,True,True,,,,de
5726241189a1e219009ac2e2,"Wie lange dauert es, bis in neuen Gebieten eine nennenswerte Ölproduktion erreicht wird?","{'text': ['fünf bis zehn Jahre'], 'answer_start': [601]}",zehn Jahre,fünf bis zehn Jahre,True,False,de,de,de,de
57264d9edd62a815002e80fe,Wer war der erste Direktor des Federal Energy Office?,"{'text': ['William E. Simon'], 'answer_start': [28]}",William E. Simon,William E. Simon,True,True,,,,de
57264d9edd62a815002e80ff,Wann wurde er von Nixon ausgewählt?,"{'text': ['1973'], 'answer_start': [8]}",1973,1973,False,True,,,,de
57264d9edd62a815002e8100,Warum wurde diese zeitlich befristete Organisation geschaffen?,"{'text': ['um die Reaktion auf das Embargo zu koordinieren'], 'answer_start': [179]}",William E. Simon,um die Reaktion auf das Embargo zu koordinieren,True,False,en,ur,en,en
57264d9edd62a815002e8101,Welchem Prozentsatz an Tankstellen ging der AAA zufolge das Benzin aus?,"{'text': ['20 %'], 'answer_start': [590]}",20%,20 %,False,True,,,,de
572650325951b619008f6fa9,"Was war der Impulsgeber, der ein vermehrtes Interesse an erneuerbaren Ressourcen hervorgerufen hat?","{'text': ['Energiekrise'], 'answer_start': [4]}",Weltkriegen,Energiekrise,True,False,de,nl,de,de
572650325951b619008f6faa,"Es herrscht Kritik daran, dass die Energiepolitik aus teuren schnellen Lösungen besteht, die welche Fakten ignorieren?","{'text': ['Realitäten von Markt und Technologie'], 'answer_start': [309]}",Politische Experten,Realitäten von Markt und Technologie,True,False,de,de,de,de
572650325951b619008f6fab,"Wer unterstützte eine Politik, die Lösungen bereitstellt, die gut klingen, aber schlechte Aussichten haben?","{'text': ['Kongresse und Präsidenten'], 'answer_start': [519]}",congresses and presidents,Kongresse und Präsidenten,True,False,en,en,en,en
572659535951b619008f703f,"Wann eröffneten Honda, Toyota und Nissan Montagewerke in den USA?","{'text': ['1981'], 'answer_start': [621]}",1981,1981,False,True,,,,de
572659535951b619008f7040,"Nennen Sie ein größeres Auto, das Toyota herausbrachte, als Käufer die geringe Größe der Kleinwagen beklagten?","{'text': ['Toyota Corona Mark II'], 'answer_start': [179]}",Toyota Corona Mark II,Toyota Corona Mark II,True,True,,,,de
572659535951b619008f7041,"Nennen Sie ein Ausstattungsmerkmal, das zur Produktion der Kleinwagen hinzugefügt wurde.","{'text': ['Klimaanlage'], 'answer_start': [332]}",Air Conditioning,Klimaanlage,True,False,en,en,en,en
572659535951b619008f7042,Nennen Sie ein Luxussegment von Toyota.,"{'text': ['Lexus'], 'answer_start': [690]}",Lexus,Lexus,True,True,,,,de
5725c604271a42140099d185,Wer führte die von Seaman eingerichtete Kommission?,"{'text': ['Nicholas E. Golovin'], 'answer_start': [64]}",Nicholas E. Golovin,Nicholas E. Golovin,True,True,,,,de
5725c604271a42140099d186,Wann wurde diese Kommission von Seaman eingerichtet?,"{'text': ['Juli 1961'], 'answer_start': [131]}",Juli 1961,Juli 1961,True,True,,,,de
5725c604271a42140099d187,Welche NASA-Gruppierung lenkte zuerst ein und unterstützte LOR?,"{'text': ['Manned Spacecraft Center'], 'answer_start': [656]}","subject
Spezialkomitee",Manned Spacecraft Center,True,False,hr,de,hr,hr
5725c604271a42140099d188,Wer wurde als stellvertretender Direktor des Office of Manned Space Flight eingestellt?,"{'text': ['Joseph Shea'], 'answer_start': [872]}",Joseph Shea,Joseph Shea,True,True,,,,de
5725c604271a42140099d189,Welcher NASA-Standort lenkte als letzter ein und unterstützte LOR?,"{'text': ['Marshall Space Flight Center'], 'answer_start': [937]}",Marshall Space Flight Center,Marshall Space Flight Center,True,True,,,,de
5725d79e89a1e219009abf90,Wie viele Menschen nahmen am Testflug von AS-206 teil?,"{'text': ['unbemannten'], 'answer_start': [9]}",Zwei Personen nahmen am Testflug von AS-206 teil.,unbemannten,True,False,de,de,de,de
5725d79e89a1e219009abf91,Was trugen die Astronauten auf der Doppelmission AS-278?,"{'text': ['neuen Apollo-Raumanzug'], 'answer_start': [451]}",Astronauten trugen auf der Doppelmission AS-278 neue Apollo-Skafanderrüstungen für das Luna-Beschleunigungsmodul und das Lunar Landersystem.,neuen Apollo-Raumanzug,True,False,de,de,de,de
5725d79e89a1e219009abf92,Was befand sich vor dem „Fischglas“-artigen Helm ursprünglich auf den Raumanzügen?,"{'text': ['Visierhelm'], 'answer_start': [574]}",Der traditionelle Visierhelm wurde von einem klarer erkennbaren Fischglas-type Anzug ersetzt.,Visierhelm,True,True,,,,de
5725d79e89a1e219009abf93,"Welche Art Unterwäsche, wenn überhaupt vorhanden, wurde in den Apollo-Raumanzug integriert?","{'text': ['Unterwäsche mit Wasserkühlung'], 'answer_start': [747]}",Schwimmtrikone,Unterwäsche mit Wasserkühlung,True,False,de,de,de,de
5725d79e89a1e219009abf94,Wofür stand die Abkürzung LMP bezüglich der Funktionen des Block II?,"{'text': ['Lunar Module Pilot'], 'answer_start': [374]}",Pilot of the Lunar Module,Lunar Module Pilot,True,False,en,en,en,en
5725db4aec44d21400f3d6bd,Wo am Kennedy Space Center führte die Besatzung von Apollo 1 Tests durch?,"{'text': ['Höhenkammer'], 'answer_start': [222]}",Kennedy Space Center,Höhenkammer,True,False,en,en,en,en
5725db4aec44d21400f3d6be,"Aus wem bestand die Hauptbesatzung von Apollo 1, die sich selbst einen Namen gab?","{'text': ['Grissom, White und Chaffee'], 'answer_start': [0]}","Grissom, White und Chaffee","Grissom, White und Chaffee",True,True,,,,de
5725db4aec44d21400f3d6bf,Was sollte mit einem Bodentest auf dem LC-34 simuliert werden?,"{'text': ['Start-Countdown'], 'answer_start': [318]}",Simulate a ground test on LC-34.,Start-Countdown,True,False,en,en,en,en
5725db4aec44d21400f3d6c0,An welchem anderer Standort führte Apollo 1 abgesehen vom Kennedy Space Center Tests durch?,"{'text': ['North American'], 'answer_start': [196]}",North American,North American,True,True,,,,de
5725dc1638643c19005ace01,"Was war das erste Problem, das die Astronauten während des Bodentests ohne Außenstromversorgung beschäftigte?","{'text': ['merkwürdigen Geruch in ihren Raumanzügen'], 'answer_start': [162]}","Was war das erste Problem, das die Astronauten während des Bodentests ohne Außenstromversorgung beschäftigte?
Das erste Problem, das die Astronauten während des Bodentests ohne Außenstromversorgung beschäftigte, war ein unerwarteter Geruch in ihren Spacesuits.",merkwürdigen Geruch in ihren Raumanzügen,True,False,de,de,de,de
5725dc1638643c19005ace02,Wann fand der erste Bodentest ohne Außenstromversorgung statt?,"{'text': ['27. Januar 1967'], 'answer_start': [61]}",27. Januar 1967,27. Januar 1967,True,True,,,,de
5725dc1638643c19005ace03,Was passierte beim Bodentest ohne Außenstromversorgung während der Verzögerung durch den Geruch der Raumanzüge?,"{'text': ['elektrisches Feuer'], 'answer_start': [417]}",Kabinenfeuer und Explosion,elektrisches Feuer,True,False,de,de,de,de
5725dc1638643c19005ace04,Was passierte mit der Besatzung an Bord während des Bodentests ohne Außenstromversorgung?,"{'text': ['erstickten'], 'answer_start': [716]}",Erschreckendes Geräusch und eine kurze Weile fehlende Sicht hinderten die Besatzung während des Tests.,erstickten,True,False,de,de,de,de
5725dc1638643c19005ace05,Welche Art von Atmosphäre unterstützte die Ausbreitung des Feuers in der Kabine?,"{'text': ['100 % Sauerstoff'], 'answer_start': [495]}",100% Oxydendratorat,100 % Sauerstoff,True,False,sv,pt,sv,sv
5725f39638643c19005acef7,"Wer stellte die originalen, noch vorhandenen Landedaten von Apollo 11 zusammen?","{'text': ['Nafzger'], 'answer_start': [95]}",Nafzger,Nafzger,True,True,,,,de
5725f39638643c19005acef8,"Konnten die Bänder restauriert und verarbeitet werden, ohne ihre historische Legitimität zu zerstören, oder verloren Teile der Bänder Legitimität?","{'text': ['ohne die historische Legitimität'], 'answer_start': [256]}",Nichts Verloren Blieb,ohne die historische Legitimität,True,False,de,de,de,de
5725f39638643c19005acef9,"Welche Arten von Aufnahmen vom Johnson Space Center wurde verwendet, um bei der Restaurierung der originalen Bänder zu helfen?","{'text': ['Kinescope-Aufnahmen'], 'answer_start': [417]}",Tapes aus dem KOSMIS-Zentrum und Kinescope-Aufnahmen,Kinescope-Aufnahmen,True,True,,,,de
5725f39638643c19005acefa,"Welches Unternehmen wurde damit beauftragt, zu versuchen, die originalen Bänder zu restaurieren?","{'text': ['Lowry Digital'], 'answer_start': [144]}",Lowry Digital,Lowry Digital,True,True,,,,de
5725f39638643c19005acefb,"Konnte den restaurierten Bändern Farbe hinzugefügt werden, um das Bild zu verbessern oder waren sie nach wie vor Schwarz-Weiß?","{'text': ['Schwarz-Weiß'], 'answer_start': [478]}",Nicht mehr Schwarz-Weiß,Schwarz-Weiß,True,True,,,,de
5725cc38ec44d21400f3d5bb,Womit begannen die wichtigsten Verträge der Europäischen Union?,"{'text': ['mit gemeinsamen Regeln für Kohle und Stahl'], 'answer_start': [87]}","mit gemeinsamen Regeln für Kohle und Stahl, sowie mit gemeinsamen Regelungen für Atomenergie",mit gemeinsamen Regeln für Kohle und Stahl,True,True,,,,de
5725cc38ec44d21400f3d5bc,Welche beiden Verträge schufen formellere Institutionen in der Europäischen Union?,"{'text': ['den Vertrag von Rom 1957 und den Vertrag von Maastricht 1992 (heute: AEUV)'], 'answer_start': [222]}",Treaty of Rome und Maastricht Treaty,den Vertrag von Rom 1957 und den Vertrag von Maastricht 1992 (heute: AEUV),True,False,en,de,en,en
5725cc38ec44d21400f3d5bd,In welchen Jahren traten Spanien und Portugal der Europäischen Union bei?,"{'text': ['1985'], 'answer_start': [1061]}",1985,1985,False,True,,,,de
5725cc38ec44d21400f3d5be,Wurde Norwegen 1972 Mitglied der Europäischen Union?,"{'text': ['nicht'], 'answer_start': [984]}",Norwegen wurde 1972 nicht Mitglied der Europäischen Union.,nicht,True,True,,,,de
5725cc38ec44d21400f3d5bf,"Welches Land unterzeichnete 1985 einen Vertrag, der ihm einen Sonderstatus einräumte?","{'text': ['Grönland'], 'answer_start': [1415]}",Grenland,Grönland,True,False,tr,nl,tr,tr
57268e2bf1498d1400e8e3b0,"Wodurch entstand die Notwendigkeit, die wesentlichen Verträge abzuschließen, die schließlich zur Bildung der EU führten?","{'text': ['gemeinsamen Regeln für Kohle und Stahl und später Regeln für Atomenergie'], 'answer_start': [91]}","Treaty of Rome, Treaty of Maastricht",gemeinsamen Regeln für Kohle und Stahl und später Regeln für Atomenergie,True,False,en,en,en,en
57268e2bf1498d1400e8e3b1,Wann wurde der Vertrag von Maastricht unterzeichnet?,"{'text': ['1992'], 'answer_start': [278]}",1992,1992,False,True,,,,de
57268e2bf1498d1400e8e3b2,Wann wurde die Einheitliche Europäische Akte verabschiedet?,"{'text': ['1986'], 'answer_start': [427]}",1986,1986,False,True,,,,de
57268e2bf1498d1400e8e3b3,Wann ist Dänemark der EU beigetreten?,"{'text': ['1972'], 'answer_start': [949]}",1972,1972,False,True,,,,de
57268e2bf1498d1400e8e3b4,"Wann unterzeichnete Grönland einen Vertrag, der dem Land einen Sonderstatus einräumte?","{'text': ['1985'], 'answer_start': [1439]}",1985,1985,False,True,,,,de
572651f9f1498d1400e8dbee,Welche beiden Verwaltungsorgane haben ein Vetorecht im Gesetzgebungsverfahren?,"{'text': ['das Europäische Parlament und der Rat der Europäischen Union'], 'answer_start': [85]}",Europäische Kommission und Europäisches Parlament,das Europäische Parlament und der Rat der Europäischen Union,True,False,de,de,de,de
572651f9f1498d1400e8dbef,"Was kann das Parlament nicht tun, wodurch die Gleichheit und Demokratie beeinträchtigt werden?","{'text': ['Vertreter im Parlament können keine Gesetze gegen die Wünsche der Kommission vorlegen'], 'answer_start': [492]}",initiate legislation,Vertreter im Parlament können keine Gesetze gegen die Wünsche der Kommission vorlegen,True,False,en,ur,en,en
